election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF MOUNT CALVARY,municipality,1,VILLAGE OF MOUNT CALVARY - Ward 1,,election_day,MOUNT CALVARY/MARSHFIELD VILLAGE HALL,"999 FOND DU LAC ST, MOUNT CALVARY, WI 53057-9772",,scraper,2020-10-21,,POINT (-88.2394077 43.8263756),POINT (-88.23952 43.82639),POINT (-88.239524 43.826312),POINT (-88.23952 43.82639),POINT (-88.2394077 43.8263756)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF NORTH FOND DU LAC,municipality,4,VILLAGE OF NORTH FOND DU LAC - Ward 4,,election_day,NORTH FOND DU LAC COMMUNITY CENTER,"280 GARFIELD ST, N FOND DU LAC, WI 54937-1308",,scraper,2020-10-21,,POINT (-88.4877656 43.80821100000001),POINT (-88.48703 43.80818),POINT (-88.487561 43.808047),POINT (-88.48756 43.80809),POINT (-88.4877656 43.80821100000001)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF NORTH FOND DU LAC,municipality,7,VILLAGE OF NORTH FOND DU LAC - Ward 7,,election_day,NORTH FOND DU LAC COMMUNITY CENTER,"280 GARFIELD ST, N FOND DU LAC, WI 54937-1308",,scraper,2020-10-21,,POINT (-88.4877656 43.80821100000001),POINT (-88.48703 43.80818),POINT (-88.487561 43.808047),POINT (-88.48756 43.80809),POINT (-88.4877656 43.80821100000001)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF NORTH FOND DU LAC,municipality,6,VILLAGE OF NORTH FOND DU LAC - Ward 6,,election_day,NORTH FOND DU LAC COMMUNITY CENTER,"280 GARFIELD ST, N FOND DU LAC, WI 54937-1308",,scraper,2020-10-21,,POINT (-88.4877656 43.80821100000001),POINT (-88.48703 43.80818),POINT (-88.487561 43.808047),POINT (-88.48756 43.80809),POINT (-88.4877656 43.80821100000001)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF NORTH FOND DU LAC,municipality,1,VILLAGE OF NORTH FOND DU LAC - Ward 1,,election_day,NORTH FOND DU LAC COMMUNITY CENTER,"280 GARFIELD ST, N FOND DU LAC, WI 54937-1308",,scraper,2020-10-21,,POINT (-88.4877656 43.80821100000001),POINT (-88.48703 43.80818),POINT (-88.487561 43.808047),POINT (-88.48756 43.80809),POINT (-88.4877656 43.80821100000001)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF NORTH FOND DU LAC,municipality,5,VILLAGE OF NORTH FOND DU LAC - Ward 5,,election_day,NORTH FOND DU LAC COMMUNITY CENTER,"280 GARFIELD ST, N FOND DU LAC, WI 54937-1308",,scraper,2020-10-21,,POINT (-88.4877656 43.80821100000001),POINT (-88.48703 43.80818),POINT (-88.487561 43.808047),POINT (-88.48756 43.80809),POINT (-88.4877656 43.80821100000001)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF NORTH FOND DU LAC,municipality,3,VILLAGE OF NORTH FOND DU LAC - Ward 3,,election_day,NORTH FOND DU LAC COMMUNITY CENTER,"280 GARFIELD ST, N FOND DU LAC, WI 54937-1308",,scraper,2020-10-21,,POINT (-88.4877656 43.80821100000001),POINT (-88.48703 43.80818),POINT (-88.487561 43.808047),POINT (-88.48756 43.80809),POINT (-88.4877656 43.80821100000001)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF NORTH FOND DU LAC,municipality,2,VILLAGE OF NORTH FOND DU LAC - Ward 2,,election_day,NORTH FOND DU LAC COMMUNITY CENTER,"280 GARFIELD ST, N FOND DU LAC, WI 54937-1308",,scraper,2020-10-21,,POINT (-88.4877656 43.80821100000001),POINT (-88.48703 43.80818),POINT (-88.487561 43.808047),POINT (-88.48756 43.80809),POINT (-88.4877656 43.80821100000001)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF OAKFIELD,municipality,2,VILLAGE OF OAKFIELD - Ward 2,,election_day,OAKFIELD COMMUNITY CENTER,"130 N MAIN ST, OAKFIELD, WI 53065-9593",,scraper,2020-10-21,,POINT (-88.547877 43.68385199999999),POINT (-88.54787 43.68402),POINT (-88.54746799999999 43.68411),POINT (-88.54764 43.68411),POINT (-88.547877 43.68385199999999)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF OAKFIELD,municipality,1,VILLAGE OF OAKFIELD - Ward 1,,election_day,OAKFIELD COMMUNITY CENTER,"130 N MAIN ST, OAKFIELD, WI 53065-9593",,scraper,2020-10-21,,POINT (-88.547877 43.68385199999999),POINT (-88.54787 43.68402),POINT (-88.54746799999999 43.68411),POINT (-88.54764 43.68411),POINT (-88.547877 43.68385199999999)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF ROSENDALE,municipality,2,VILLAGE OF ROSENDALE - Ward 2,,election_day,ROSENDALE MUNICIPAL BUILDING,"211 N GRANT ST, ROSENDALE, WI 54974-9802",,scraper,2020-10-21,,POINT (-88.6793534 43.809665),POINT (-88.6806 43.80918),POINT (-88.679947 43.809076),POINT (-88.68016 43.80908),POINT (-88.6793534 43.809665)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF ROSENDALE,municipality,1,VILLAGE OF ROSENDALE - Ward 1,,election_day,ROSENDALE MUNICIPAL BUILDING,"211 N GRANT ST, ROSENDALE, WI 54974-9802",,scraper,2020-10-21,,POINT (-88.6793534 43.809665),POINT (-88.6806 43.80918),POINT (-88.679947 43.809076),POINT (-88.68016 43.80908),POINT (-88.6793534 43.809665)
2020-11-03,WI,Fond Du Lac,Fond Du Lac | VILLAGE OF ST. CLOUD,municipality,1,VILLAGE OF ST. CLOUD - Ward 1,,election_day,SAINT CLOUD VILLAGE HALL,"1105 MAIN ST, SAINT CLOUD, WI 53079-1477",,scraper,2020-10-21,,POINT (-88.1655985 43.8223323),POINT (-88.16591 43.82232),POINT (-88.166082 43.822316),POINT (-88.16591 43.82232),POINT (-88.1655985 43.8223323)
2020-11-03,WI,Forest,Forest | CITY OF CRANDON,municipality,2,CITY OF CRANDON - Ward 2,,election_day,CRANDON CITY COMMUNITY BLDG,"601 W WASHINGTON ST, CRANDON, WI 54520-1484",,scraper,2020-10-21,,POINT (-88.9095775 45.5699408),POINT (-88.90973 45.56981),POINT (-88.90901700000001 45.570057),POINT (-88.89518 45.56533),POINT (-88.9095775 45.5699408)
2020-11-03,WI,Forest,Forest | CITY OF CRANDON,municipality,1,CITY OF CRANDON - Ward 1,,election_day,CRANDON CITY COMMUNITY BLDG,"601 W WASHINGTON ST, CRANDON, WI 54520-1484",,scraper,2020-10-21,,POINT (-88.9095775 45.5699408),POINT (-88.90973 45.56981),POINT (-88.90901700000001 45.570057),POINT (-88.89518 45.56533),POINT (-88.9095775 45.5699408)
2020-11-03,WI,Forest,Forest | CITY OF CRANDON,municipality,3,CITY OF CRANDON - Ward 3,,election_day,CRANDON CITY COMMUNITY BLDG,"601 W WASHINGTON ST, CRANDON, WI 54520-1484",,scraper,2020-10-21,,POINT (-88.9095775 45.5699408),POINT (-88.90973 45.56981),POINT (-88.90901700000001 45.570057),POINT (-88.89518 45.56533),POINT (-88.9095775 45.5699408)
2020-11-03,WI,Forest,Forest | CITY OF CRANDON,municipality,4,CITY OF CRANDON - Ward 4,,election_day,CRANDON CITY COMMUNITY BLDG,"601 W WASHINGTON ST, CRANDON, WI 54520-1484",,scraper,2020-10-21,,POINT (-88.9095775 45.5699408),POINT (-88.90973 45.56981),POINT (-88.90901700000001 45.570057),POINT (-88.89518 45.56533),POINT (-88.9095775 45.5699408)
2020-11-03,WI,Forest,Forest | TOWN OF ALVIN,municipality,1,TOWN OF ALVIN - Ward 1,,election_day,ALVIN TOWN HALL,"16942 STATE HIGHWAY 55, ALVIN, WI 54542-9410",,scraper,2020-10-21,,POINT (-88.8291674 45.9840884),POINT (-88.82906 45.98419),POINT (-88.82940000000001 45.984203),POINT (-88.82908999999999 45.9841),POINT (-88.8291674 45.9840884)
2020-11-03,WI,Forest,Forest | TOWN OF ARGONNE,municipality,2,TOWN OF ARGONNE - Ward 2,,election_day,ARGONNE TOWN HALL,"8842 BLACK BEAR AVE, ARGONNE, WI 54511",,scraper,2020-10-21,,POINT (-88.87926929999999 45.65922399999999),POINT (-88.87939 45.65888),POINT (-88.879447 45.658773),POINT (-88.87932000000001 45.65922),POINT (-88.87926929999999 45.65922399999999)
2020-11-03,WI,Forest,Forest | TOWN OF ARGONNE,municipality,1,TOWN OF ARGONNE - Ward 1,,election_day,ARGONNE TOWN HALL,"8842 BLACK BEAR AVE, ARGONNE, WI 54511",,scraper,2020-10-21,,POINT (-88.87926929999999 45.65922399999999),POINT (-88.87939 45.65888),POINT (-88.879447 45.658773),POINT (-88.87932000000001 45.65922),POINT (-88.87926929999999 45.65922399999999)
2020-11-03,WI,Forest,Forest | TOWN OF ARGONNE,municipality,3,TOWN OF ARGONNE - Ward 3,,election_day,ARGONNE TOWN HALL,"8842 BLACK BEAR AVE, ARGONNE, WI 54511",,scraper,2020-10-21,,POINT (-88.87926929999999 45.65922399999999),POINT (-88.87939 45.65888),POINT (-88.879447 45.658773),POINT (-88.87932000000001 45.65922),POINT (-88.87926929999999 45.65922399999999)
2020-11-03,WI,Forest,Forest | TOWN OF ARMSTRONG CREEK,municipality,1,TOWN OF ARMSTRONG CREEK - Ward 1,,election_day,ARMSTRONG CREEK COMMUNITY CENTER,"7860 OLD 101 RD, ARMSTRONG CREEK, WI 54103-9725",,scraper,2020-10-21,,POINT (-88.4458451 45.6562713),POINT (-88.44647999999999 45.65651),POINT (-88.44670600000001 45.656933),,POINT (-88.4458451 45.6562713)
2020-11-03,WI,Forest,Forest | TOWN OF BLACKWELL,municipality,1,TOWN OF BLACKWELL - Ward 1,,election_day,BLACKWELL TOWN HALL,"3696 FLANNER LN, LAONA, WI 54541",,scraper,2020-10-21,,POINT (-88.61269999999999 45.5144616),POINT (-88.61255 45.51437),POINT (-88.61268800000001 45.514286),POINT (-88.61275000000001 45.51445),POINT (-88.61269999999999 45.5144616)
2020-11-03,WI,Forest,Forest | TOWN OF CASWELL,municipality,1,TOWN OF CASWELL - Ward 1,,election_day,CAVOUR TOWN HALL,"4045 VILLAGE RD, CAVOUR, WI 54511-8747",,scraper,2020-10-21,,POINT (-88.6326457 45.65099499999999),POINT (-88.63293 45.65148),POINT (-88.632644 45.651536),POINT (-88.63285999999999 45.65134),POINT (-88.6326457 45.65099499999999)
2020-11-03,WI,Forest,Forest | TOWN OF CRANDON,municipality,2,TOWN OF CRANDON - Ward 2,,election_day,CRANDON TOWN HALL,"5474 COUNTY RD S, CRANDON, WI 54520",,scraper,2020-10-21,,POINT (-88.9453317 45.57119549999999),POINT (-88.94534 45.57123),POINT (-88.94575 45.571122),POINT (-88.94534 45.57123),POINT (-88.9453317 45.57119549999999)
2020-11-03,WI,Forest,Forest | TOWN OF CRANDON,municipality,1,TOWN OF CRANDON - Ward 1,,election_day,CRANDON TOWN HALL,"5474 COUNTY RD S, CRANDON, WI 54520",,scraper,2020-10-21,,POINT (-88.9453317 45.57119549999999),POINT (-88.94534 45.57123),POINT (-88.94575 45.571122),POINT (-88.94534 45.57123),POINT (-88.9453317 45.57119549999999)
2020-11-03,WI,Forest,Forest | TOWN OF CRANDON,municipality,3,TOWN OF CRANDON - Ward 3,,election_day,CRANDON TOWN HALL,"5474 COUNTY RD S, CRANDON, WI 54520",,scraper,2020-10-21,,POINT (-88.9453317 45.57119549999999),POINT (-88.94534 45.57123),POINT (-88.94575 45.571122),POINT (-88.94534 45.57123),POINT (-88.9453317 45.57119549999999)
2020-11-03,WI,Forest,Forest | TOWN OF FREEDOM,municipality,1,TOWN OF FREEDOM - Ward 1,,election_day,FREEDOM TOWN HALL,"918 MACARTHUR TRL, WABENO, WI 54566-9127",,scraper,2020-10-21,,POINT (-88.7622264 45.4076487),POINT (-88.76286 45.40777),POINT (-88.761797 45.407694),POINT (-88.76188999999999 45.408),POINT (-88.7622264 45.4076487)
2020-11-03,WI,Forest,Forest | TOWN OF HILES,municipality,1,TOWN OF HILES - Ward 1,,election_day,HILES TOWN HALL,"9193 N MAIN ST, ARGONNE, WI 54511-9053",,scraper,2020-10-21,,POINT (-88.97759529999999 45.70580409999999),POINT (-88.97729 45.70574),POINT (-88.977065 45.705827),POINT (-88.97752 45.70581),POINT (-88.97759529999999 45.70580409999999)
2020-11-03,WI,Forest,Forest | TOWN OF LAONA,municipality,2,TOWN OF LAONA - Ward 2,,election_day,LAONA TOWN HALL,"5146 LINDEN ST, LAONA, WI 54541-9380",,scraper,2020-10-21,,POINT (-88.67367369999999 45.55906239999999),POINT (-88.67385 45.55905),POINT (-88.673992 45.558488),POINT (-88.67359 45.55798),POINT (-88.67367369999999 45.55906239999999)
2020-11-03,WI,Forest,Forest | TOWN OF LAONA,municipality,1,TOWN OF LAONA - Ward 1,,election_day,LAONA TOWN HALL,"5146 LINDEN ST, LAONA, WI 54541-9380",,scraper,2020-10-21,,POINT (-88.67367369999999 45.55906239999999),POINT (-88.67385 45.55905),POINT (-88.673992 45.558488),POINT (-88.67359 45.55798),POINT (-88.67367369999999 45.55906239999999)
2020-11-03,WI,Forest,Forest | TOWN OF LAONA,municipality,3,TOWN OF LAONA - Ward 3,,election_day,LAONA TOWN HALL,"5146 LINDEN ST, LAONA, WI 54541-9380",,scraper,2020-10-21,,POINT (-88.67367369999999 45.55906239999999),POINT (-88.67385 45.55905),POINT (-88.673992 45.558488),POINT (-88.67359 45.55798),POINT (-88.67367369999999 45.55906239999999)
2020-11-03,WI,Forest,Forest | TOWN OF LINCOLN,municipality,2,TOWN OF LINCOLN - Ward 2,,election_day,LINCOLN TOWN HALL,"5376 COUNTY RD W, CRANDON, WI 54520-8783",,scraper,2020-10-21,,POINT (-88.8711898 45.56716549999999),POINT (-88.87130000000001 45.56688),POINT (-88.871887 45.566886),POINT (-88.87130000000001 45.56688),POINT (-88.8711898 45.56716549999999)
2020-11-03,WI,Forest,Forest | TOWN OF LINCOLN,municipality,1,TOWN OF LINCOLN - Ward 1,,election_day,LINCOLN TOWN HALL,"5376 COUNTY RD W, CRANDON, WI 54520-8783",,scraper,2020-10-21,,POINT (-88.8711898 45.56716549999999),POINT (-88.87130000000001 45.56688),POINT (-88.871887 45.566886),POINT (-88.87130000000001 45.56688),POINT (-88.8711898 45.56716549999999)
2020-11-03,WI,Forest,Forest | TOWN OF LINCOLN,municipality,3,TOWN OF LINCOLN - Ward 3,,election_day,LINCOLN TOWN HALL,"5376 COUNTY RD W, CRANDON, WI 54520-8783",,scraper,2020-10-21,,POINT (-88.8711898 45.56716549999999),POINT (-88.87130000000001 45.56688),POINT (-88.871887 45.566886),POINT (-88.87130000000001 45.56688),POINT (-88.8711898 45.56716549999999)
2020-11-03,WI,Forest,Forest | TOWN OF NASHVILLE,municipality,1,TOWN OF NASHVILLE - Ward 1,,election_day,NASHVILLE TOWN HALL,"4265 STATE HIGHWAY 55, CRANDON, WI 54520",,scraper,2020-10-21,,POINT (-88.9516368 45.5284723),POINT (-88.95196 45.52853),POINT (-88.95115 45.528481),POINT (-88.9516 45.52847),POINT (-88.9516368 45.5284723)
2020-11-03,WI,Forest,Forest | TOWN OF NASHVILLE,municipality,2,TOWN OF NASHVILLE - Ward 2,,election_day,NASHVILLE TOWN HALL,"4265 STATE HIGHWAY 55, CRANDON, WI 54520",,scraper,2020-10-21,,POINT (-88.9516368 45.5284723),POINT (-88.95196 45.52853),POINT (-88.95115 45.528481),POINT (-88.9516 45.52847),POINT (-88.9516368 45.5284723)
2020-11-03,WI,Forest,Forest | TOWN OF NASHVILLE,municipality,3,TOWN OF NASHVILLE - Ward 3,,election_day,NASHVILLE COMMUNITY CENTER AND TOWN OFFICES,"1038 COUNTY ROAD Q, PICKEREL, WI 54465-0106",,scraper,2020-10-21,,POINT (-89.4403339 44.81552869999999),POINT (-88.90194 45.37899),,POINT (-88.85644000000001 45.40975),POINT (-89.4403339 44.81552869999999)
2020-11-03,WI,Forest,Forest | TOWN OF POPPLE RIVER,municipality,1,TOWN OF POPPLE RIVER - Ward 1,,election_day,POPPLE RIVER TOWN HALL,"11690 OLD 139 RD, ARGONNE, WI 54511",,scraper,2020-10-21,,POINT (-88.6961642 45.8308529),POINT (-88.69618 45.79425),POINT (-88.696308 45.794239),POINT (-88.69607999999999 45.79434),POINT (-88.69618 45.79425)
2020-11-03,WI,Forest,Forest | TOWN OF ROSS,municipality,1,TOWN OF ROSS - Ward 1,,election_day,ROSS TOWN HALL,"10170 CYPRESS ST, NEWALD, WI 54511-8710",,scraper,2020-10-21,,POINT (-88.70277419999999 45.7398724),POINT (-88.70318 45.74004),POINT (-88.70356099999999 45.739902),POINT (-88.70307 45.73975),POINT (-88.70277419999999 45.7398724)
2020-11-03,WI,Forest,Forest | TOWN OF WABENO,municipality,4,TOWN OF WABENO - Ward 4,,election_day,WABENO TOWN HALL,"4473 N BRANCH ST, WABENO, WI 54566-9091",,scraper,2020-10-21,,POINT (-88.6585338 45.4393249),POINT (-88.65543 45.43893),POINT (-88.655919 45.439054),POINT (-88.65554 45.44114),POINT (-88.6585338 45.4393249)
2020-11-03,WI,Forest,Forest | TOWN OF WABENO,municipality,1,TOWN OF WABENO - Ward 1,,election_day,WABENO TOWN HALL,"4473 N BRANCH ST, WABENO, WI 54566-9091",,scraper,2020-10-21,,POINT (-88.6585338 45.4393249),POINT (-88.65543 45.43893),POINT (-88.655919 45.439054),POINT (-88.65554 45.44114),POINT (-88.6585338 45.4393249)
2020-11-03,WI,Forest,Forest | TOWN OF WABENO,municipality,5,TOWN OF WABENO - Ward 5,,election_day,WABENO TOWN HALL,"4473 N BRANCH ST, WABENO, WI 54566-9091",,scraper,2020-10-21,,POINT (-88.6585338 45.4393249),POINT (-88.65543 45.43893),POINT (-88.655919 45.439054),POINT (-88.65554 45.44114),POINT (-88.6585338 45.4393249)
2020-11-03,WI,Forest,Forest | TOWN OF WABENO,municipality,3,TOWN OF WABENO - Ward 3,,election_day,WABENO TOWN HALL,"4473 N BRANCH ST, WABENO, WI 54566-9091",,scraper,2020-10-21,,POINT (-88.6585338 45.4393249),POINT (-88.65543 45.43893),POINT (-88.655919 45.439054),POINT (-88.65554 45.44114),POINT (-88.6585338 45.4393249)
2020-11-03,WI,Forest,Forest | TOWN OF WABENO,municipality,2,TOWN OF WABENO - Ward 2,,election_day,WABENO TOWN HALL,"4473 N BRANCH ST, WABENO, WI 54566-9091",,scraper,2020-10-21,,POINT (-88.6585338 45.4393249),POINT (-88.65543 45.43893),POINT (-88.655919 45.439054),POINT (-88.65554 45.44114),POINT (-88.6585338 45.4393249)
2020-11-03,WI,Grant,Grant | CITY OF BOSCOBEL,municipality,2,CITY OF BOSCOBEL - Ward 2,,election_day,BLAINE GYM,"104 E OAK, BOSCOBEL, WI 53805-1532",,scraper,2020-10-21,,POINT (-90.70455609999999 43.134549),POINT (-90.70605 43.13461),POINT (-90.705697 43.13474),POINT (-90.70495 43.13999),POINT (-90.70455609999999 43.134549)
2020-11-03,WI,Grant,Grant | CITY OF BOSCOBEL,municipality,1,CITY OF BOSCOBEL - Ward 1,,election_day,BLAINE GYM,"104 E OAK, BOSCOBEL, WI 53805-1532",,scraper,2020-10-21,,POINT (-90.70455609999999 43.134549),POINT (-90.70605 43.13461),POINT (-90.705697 43.13474),POINT (-90.70495 43.13999),POINT (-90.70455609999999 43.134549)
2020-11-03,WI,Grant,Grant | CITY OF BOSCOBEL,municipality,3,CITY OF BOSCOBEL - Ward 3,,election_day,BLAINE GYM,"104 E OAK, BOSCOBEL, WI 53805-1532",,scraper,2020-10-21,,POINT (-90.70455609999999 43.134549),POINT (-90.70605 43.13461),POINT (-90.705697 43.13474),POINT (-90.70495 43.13999),POINT (-90.70455609999999 43.134549)
2020-11-03,WI,Grant,Grant | CITY OF BOSCOBEL,municipality,4,CITY OF BOSCOBEL - Ward 4,,election_day,BLAINE GYM,"104 E OAK, BOSCOBEL, WI 53805-1532",,scraper,2020-10-21,,POINT (-90.70455609999999 43.134549),POINT (-90.70605 43.13461),POINT (-90.705697 43.13474),POINT (-90.70495 43.13999),POINT (-90.70455609999999 43.134549)
2020-11-03,WI,Grant,Grant | CITY OF CUBA CITY,municipality,2,CITY OF CUBA CITY - Ward 2,,election_day,CUBA CITY FIRE/RESCUE BUILDING,"1013 S MAIN ST, CUBA CITY, WI 53807-1599",,scraper,2020-10-21,,POINT (-90.4312912 42.5972141),POINT (-90.43109 42.59734),POINT (-90.430905 42.59731),POINT (-100.9073 38.47684),POINT (-90.4312912 42.5972141)
2020-11-03,WI,Grant,Grant | CITY OF CUBA CITY,municipality,1,CITY OF CUBA CITY - Ward 1,,election_day,CUBA CITY FIRE/RESCUE BUILDING,"1013 S MAIN ST, CUBA CITY, WI 53807-1599",,scraper,2020-10-21,,POINT (-90.4312912 42.5972141),POINT (-90.43109 42.59734),POINT (-90.430905 42.59731),POINT (-100.9073 38.47684),POINT (-90.4312912 42.5972141)
2020-11-03,WI,Grant,Grant | CITY OF CUBA CITY,municipality,3,CITY OF CUBA CITY - Ward 3,,election_day,CUBA CITY FIRE/RESCUE BUILDING,"1013 S MAIN ST, CUBA CITY, WI 53807-1599",,scraper,2020-10-21,,POINT (-90.4312912 42.5972141),POINT (-90.43109 42.59734),POINT (-90.430905 42.59731),POINT (-100.9073 38.47684),POINT (-90.4312912 42.5972141)
2020-11-03,WI,Grant,Grant | CITY OF CUBA CITY,municipality,4,CITY OF CUBA CITY - Ward 4,,election_day,CUBA CITY FIRE/RESCUE BUILDING,"1013 S MAIN ST, CUBA CITY, WI 53807-1599",,scraper,2020-10-21,,POINT (-90.4312912 42.5972141),POINT (-90.43109 42.59734),POINT (-90.430905 42.59731),POINT (-100.9073 38.47684),POINT (-90.4312912 42.5972141)
2020-11-03,WI,Grant,Grant | CITY OF FENNIMORE,municipality,2,CITY OF FENNIMORE - Ward 2,,election_day,FENNIMORE MEMORIAL BUILDING,"860 LINCOLN AVE, FENNIMORE, WI 53809-1538",,scraper,2020-10-21,,POINT (-90.6560362 42.983977),POINT (-90.65575 42.98402),POINT (-90.65557099999999 42.983947),POINT (-92.33831000000001 45.31684),POINT (-90.6560362 42.983977)
2020-11-03,WI,Grant,Grant | CITY OF FENNIMORE,municipality,1,CITY OF FENNIMORE - Ward 1,,election_day,FENNIMORE MEMORIAL BUILDING,"860 LINCOLN AVE, FENNIMORE, WI 53809-1538",,scraper,2020-10-21,,POINT (-90.6560362 42.983977),POINT (-90.65575 42.98402),POINT (-90.65557099999999 42.983947),POINT (-92.33831000000001 45.31684),POINT (-90.6560362 42.983977)
2020-11-03,WI,Grant,Grant | CITY OF FENNIMORE,municipality,3,CITY OF FENNIMORE - Ward 3,,election_day,FENNIMORE MEMORIAL BUILDING,"860 LINCOLN AVE, FENNIMORE, WI 53809-1538",,scraper,2020-10-21,,POINT (-90.6560362 42.983977),POINT (-90.65575 42.98402),POINT (-90.65557099999999 42.983947),POINT (-92.33831000000001 45.31684),POINT (-90.6560362 42.983977)
2020-11-03,WI,Grant,Grant | CITY OF FENNIMORE,municipality,4,CITY OF FENNIMORE - Ward 4,,election_day,FENNIMORE MEMORIAL BUILDING,"860 LINCOLN AVE, FENNIMORE, WI 53809-1538",,scraper,2020-10-21,,POINT (-90.6560362 42.983977),POINT (-90.65575 42.98402),POINT (-90.65557099999999 42.983947),POINT (-92.33831000000001 45.31684),POINT (-90.6560362 42.983977)
2020-11-03,WI,Grant,Grant | CITY OF LANCASTER,municipality,4,CITY OF LANCASTER - Ward 4,,election_day,LANCASTER CITY HALL,"206 S MADISON ST, LANCASTER, WI 53813-1762",,scraper,2020-10-21,,POINT (-90.7094286 42.84684660000001),POINT (-90.70944 42.84687),POINT (-90.70966 42.846777),POINT (-90.69987 42.84711),POINT (-90.7094286 42.84684660000001)
2020-11-03,WI,Grant,Grant | CITY OF LANCASTER,municipality,6,CITY OF LANCASTER - Ward 6,,election_day,LANCASTER CITY HALL,"206 S MADISON ST, LANCASTER, WI 53813-1762",,scraper,2020-10-21,,POINT (-90.7094286 42.84684660000001),POINT (-90.70944 42.84687),POINT (-90.70966 42.846777),POINT (-90.69987 42.84711),POINT (-90.7094286 42.84684660000001)
2020-11-03,WI,Grant,Grant | CITY OF LANCASTER,municipality,1,CITY OF LANCASTER - Ward 1,,election_day,LANCASTER CITY HALL,"206 S MADISON ST, LANCASTER, WI 53813-1762",,scraper,2020-10-21,,POINT (-90.7094286 42.84684660000001),POINT (-90.70944 42.84687),POINT (-90.70966 42.846777),POINT (-90.69987 42.84711),POINT (-90.7094286 42.84684660000001)
2020-11-03,WI,Grant,Grant | CITY OF LANCASTER,municipality,5,CITY OF LANCASTER - Ward 5,,election_day,LANCASTER CITY HALL,"206 S MADISON ST, LANCASTER, WI 53813-1762",,scraper,2020-10-21,,POINT (-90.7094286 42.84684660000001),POINT (-90.70944 42.84687),POINT (-90.70966 42.846777),POINT (-90.69987 42.84711),POINT (-90.7094286 42.84684660000001)
2020-11-03,WI,Grant,Grant | CITY OF LANCASTER,municipality,3,CITY OF LANCASTER - Ward 3,,election_day,LANCASTER CITY HALL,"206 S MADISON ST, LANCASTER, WI 53813-1762",,scraper,2020-10-21,,POINT (-90.7094286 42.84684660000001),POINT (-90.70944 42.84687),POINT (-90.70966 42.846777),POINT (-90.69987 42.84711),POINT (-90.7094286 42.84684660000001)
2020-11-03,WI,Grant,Grant | CITY OF LANCASTER,municipality,2,CITY OF LANCASTER - Ward 2,,election_day,LANCASTER CITY HALL,"206 S MADISON ST, LANCASTER, WI 53813-1762",,scraper,2020-10-21,,POINT (-90.7094286 42.84684660000001),POINT (-90.70944 42.84687),POINT (-90.70966 42.846777),POINT (-90.69987 42.84711),POINT (-90.7094286 42.84684660000001)
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,2,CITY OF PLATTEVILLE - Ward 2,,election_day,BROSKE CENTER,"1155 N 2ND ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.47266949999999 42.7445899),POINT (-90.47255 42.74451),POINT (-90.472449 42.745161),POINT (-90.47463999999999 42.74521),POINT (-90.47266949999999 42.7445899)
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,1,CITY OF PLATTEVILLE - Ward 1,,election_day,BROSKE CENTER,"1155 N 2ND ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.47266949999999 42.7445899),POINT (-90.47255 42.74451),POINT (-90.472449 42.745161),POINT (-90.47463999999999 42.74521),POINT (-90.47266949999999 42.7445899)
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,4,CITY OF PLATTEVILLE - Ward 4,,election_day,BROSKE CENTER,"1155 N 2ND ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.47266949999999 42.7445899),POINT (-90.47255 42.74451),POINT (-90.472449 42.745161),POINT (-90.47463999999999 42.74521),POINT (-90.47266949999999 42.7445899)
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,3,CITY OF PLATTEVILLE - Ward 3,,election_day,BROSKE CENTER,"1155 N 2ND ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.47266949999999 42.7445899),POINT (-90.47255 42.74451),POINT (-90.472449 42.745161),POINT (-90.47463999999999 42.74521),POINT (-90.47266949999999 42.7445899)
