election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,PA,LANCASTER,LANCASTER,county,5101-1,LAMPETER EAST TWP 1,,election_day,LANCASTER CHURCH OF THE NAZARENE,"2150 NEW HOLLAND PIKE, LANCASTER, PA 17602",5101,ORR,2020-11-02,,POINT (-76.2471425 40.0793785),,POINT (-76.247107 40.080534),POINT (-76.24712 40.07929),POINT (-76.2471425 40.0793785)
2020-11-03,PA,LANCASTER,LANCASTER,county,5102-1,LAMPETER EAST TWP 2,,election_day,LUTHERAN CHURCH OF THE GOOD SHEPHERD,"750 GREENFIELD RD, LANCASTER, PA 17601",5102,ORR,2020-11-02,,POINT (-76.2490887 40.0582701),POINT (-76.24979 40.05769),POINT (-76.24914800000001 40.057497),POINT (-76.24917000000001 40.05827),POINT (-76.2490887 40.0582701)
2020-11-03,PA,LANCASTER,LANCASTER,county,5103-1,LAMPETER EAST TWP 3,,election_day,WITMER FIRE PROTECTIVE ASSOCIATION,"455 MOUNT SIDNEY RD, LANCASTER, PA 17602",5103,ORR,2020-11-02,,POINT (-76.2118766 40.0500633),POINT (-76.21225 40.05024),POINT (-76.21236500000001 40.050129),POINT (-76.05647 39.82259),POINT (-76.2118766 40.0500633)
2020-11-03,PA,LANCASTER,LANCASTER,county,5104-1,LAMPETER EAST TWP 4,,election_day,EAST LAMPETER TWP MUNICIPAL OFFICE,"2250 OLD PHILADELPHIA PIKE, LANCASTER, PA 17602",5104,ORR,2020-11-02,,POINT (-76.22062269999999 40.0381056),POINT (-76.22033999999999 40.03714),POINT (-76.219775 40.039798),POINT (-76.22033999999999 40.03817),POINT (-76.22062269999999 40.0381056)
2020-11-03,PA,LANCASTER,LANCASTER,county,5105-1,LAMPETER EAST TWP 5,,election_day,HARRISBURG AREA COMMUNITY COLLEGE,"1641 OLD PHILADELPHIA PIKE, LANCASTER, PA 17602",5105,ORR,2020-11-02,,POINT (-76.26813779999999 40.0409838),POINT (-76.26797999999999 40.04088),POINT (-76.26848699999999 40.038521),POINT (-76.2689 40.03954),POINT (-76.26813779999999 40.0409838)
2020-11-03,PA,LANCASTER,LANCASTER,county,5106-1,LAMPETER EAST TWP 6,,election_day,OAKS CONDOMINIUM CLUBHOUSE,"291 BLACK OAK DR, LANCASTER, PA 17602",5106,ORR,2020-11-02,,POINT (-76.23989039999999 40.0338735),POINT (-76.24003 40.03436),,POINT (-76.23871 40.03387),POINT (-76.23989039999999 40.0338735)
2020-11-03,PA,LANCASTER,LANCASTER,county,5107-1,LAMPETER EAST TWP 7,,election_day,RONKS FIRE COMPANY,"134 N RONKS RD, RONKS, PA 17572",5107,ORR,2020-11-02,,POINT (-76.169815 40.0270219),POINT (-76.16979000000001 40.0269),POINT (-76.16898500000001 40.027085),POINT (-76.16979000000001 40.02716),POINT (-76.169815 40.0270219)
2020-11-03,PA,LANCASTER,LANCASTER,county,5108-1,LAMPETER EAST TWP 8,,election_day,LAFAYETTE FIRE CO,"63 LAFAYETTE WAY, LANCASTER, PA 17602",5108,ORR,2020-11-02,,POINT (-76.2540801 40.0332663),,,POINT (-76.26288 39.96152),POINT (-76.2540801 40.0332663)
2020-11-03,PA,LANCASTER,LANCASTER,county,5201-1,LAMPETER WEST TWP LAMPETER,,election_day,WEST LAMPETER TOWNSHIP MUNICIPAL BUILDING,"852 VILLAGE RD, LAMPETER, PA 17537",5201,ORR,2020-11-02,,POINT (-76.24148479999999 39.989068),POINT (-76.24160000000001 39.98926),,POINT (-76.24198 39.98972),POINT (-76.24148479999999 39.989068)
2020-11-03,PA,LANCASTER,LANCASTER,county,5202-1,LAMPETER WEST TWP LYNDON,,election_day,LANCASTER CTY ENVIRONMENTAL CTR,"1 NATURES WAY, LANCASTER, PA 17602",5202,ORR,2020-11-02,,POINT (-76.27768759999999 40.0127884),POINT (-76.27764999999999 40.01281),POINT (-76.27722 40.012992),POINT (-76.20959999999999 39.86511),POINT (-76.27768759999999 40.0127884)
2020-11-03,PA,LANCASTER,LANCASTER,county,5203-1,LAMPETER WEST TWP WILLOW STREET,,election_day,WILLOW STREET FIRE CO,"2901 WILLOW STREET PIKE, WILLOW STREET, PA 17584",5203,ORR,2020-11-02,,POINT (-76.2738437 39.9737154),POINT (-76.27303999999999 39.97412),POINT (-76.274449 39.973911),POINT (-76.27382 39.97373),POINT (-76.2738437 39.9737154)
2020-11-03,PA,LANCASTER,LANCASTER,county,5204-1,LAMPETER WEST TWP LOCUST,,election_day,WILLOW STREET LIONS CLUB,"1730 HANS HERR DR, WILLOW STREET, PA 17584",5204,ORR,2020-11-02,,POINT (-76.26735699999999 39.9859665),POINT (-76.26645000000001 39.98284),POINT (-76.26357400000001 39.983176),POINT (-76.26643 39.98282),POINT (-76.26735699999999 39.9859665)
2020-11-03,PA,LANCASTER,LANCASTER,county,5205-1,LAMPETER WEST TWP MILLPORT,,election_day,MISSION CHURCH (FORMERLY HARVEST BIBLE CHAPEL),"651 LAMPETER RD, LANCASTER, PA 17602",5205,ORR,2020-11-02,,POINT (-76.26556239999999 40.0254917),,POINT (-76.266001 40.025495),POINT (-76.26451 40.026),POINT (-76.26556239999999 40.0254917)
2020-11-03,PA,LANCASTER,LANCASTER,county,5206-1,LAMPETER WEST TWP LAKES,,election_day,WILLOW STREET LIONS CLUB,"1730 HANS HERR DR, WILLOW STREET, PA 17584",5206,ORR,2020-11-02,,POINT (-76.26735699999999 39.9859665),POINT (-76.26645000000001 39.98284),POINT (-76.26357400000001 39.983176),POINT (-76.26643 39.98282),POINT (-76.26735699999999 39.9859665)
2020-11-03,PA,LANCASTER,LANCASTER,county,5207-1,LAMPETER WEST TWP WINDY HILL,,election_day,MILL CREEK BIBLE CHURCH,"270 STRASBURG PIKE, LANCASTER, PA 17602",5207,ORR,2020-11-02,,POINT (-76.23328069999999 40.0162417),POINT (-76.23291999999999 40.01614),POINT (-76.23257599999999 40.016357),POINT (-76.23327 40.01625),POINT (-76.23328069999999 40.0162417)
2020-11-03,PA,LANCASTER,LANCASTER,county,5301-1,LANCASTER TWP 1,,election_day,MAPLE GROVE COMMUNITY BUIILDING,"1420 COLUMBIA AVE, LANCASTER, PA 17603",5301,ORR,2020-11-02,,POINT (-76.34280199999999 40.03686099999999),POINT (-76.34165 40.038),POINT (-76.342916 40.03807),POINT (-76.34258 40.03759),POINT (-76.34280199999999 40.03686099999999)
2020-11-03,PA,LANCASTER,LANCASTER,county,5302-1,LANCASTER TWP 2,,election_day,WHEATLAND MIDDLE SCHOOL,"919 HAMILTON PARK DR, LANCASTER, PA 17603",5302,ORR,2020-11-02,,POINT (-76.32699939999999 40.0324936),POINT (-76.32699 40.03261),POINT (-76.327277 40.031386),POINT (-76.3271 40.03186),POINT (-76.32699939999999 40.0324936)
2020-11-03,PA,LANCASTER,LANCASTER,county,5303-1,LANCASTER TWP 3,,election_day,LANCASTER TWP FIRE DEPT,"125 FAIRVIEW AVE, BAUSMAN, PA 17504",5303,ORR,2020-11-02,,POINT (-76.32813469999999 40.0240754),POINT (-76.3282 40.02403),,POINT (-76.32827 40.02408),POINT (-76.32813469999999 40.0240754)
