election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,VT,,Brattleboro,municipality,,,,election_day,American Legion,"32 Linden Street, Brattleboro",,ORR,2020-11-01,,POINT (-72.56119629999999 42.8561154),POINT (-72.56122000000001 42.85608),,POINT (-72.56122000000001 42.85607),POINT (-72.56119629999999 42.8561154)
2020-11-03,VT,,Bridgewater,municipality,,,,election_day,Town Office Parking Lot,"7335 US RT 4, Bridgewater",,ORR,2020-11-01,,POINT (-72.6244028 43.5881972),POINT (-72.62402 43.58777),,POINT (-72.62402 43.58771),POINT (-72.6244028 43.5881972)
2020-11-03,VT,,Bridport,municipality,,,,election_day,Bridport Masonic Hall,"52 Crown Point Road, Bridport",,ORR,2020-11-01,,POINT (-73.3145809 43.9851213),POINT (-73.31452 43.98509),,POINT (-73.31455 43.98501),POINT (-73.3145809 43.9851213)
2020-11-03,VT,,Brighton,municipality,,,,election_day,Town Hall,"49 Mill Street Ext., Brighton",,ORR,2020-11-01,,POINT (-71.8800188 44.8149725),POINT (-71.88037 44.81423),,POINT (-71.87992 44.81495),POINT (-71.8800188 44.8149725)
2020-11-03,VT,,Bristol,municipality,,,,election_day,Holley Hall,"1 South Street, Bristol",,ORR,2020-11-01,,POINT (-73.07895169999999 44.13298409999999),POINT (-73.07894 44.13298),,POINT (-73.07908999999999 44.13284),POINT (-73.07895169999999 44.13298409999999)
2020-11-03,VT,,Brookfield,municipality,,,,election_day,Brookfield Old Town Hall,"93 Stone Road, Brookfield",,ORR,2020-11-01,,POINT (-72.603195 44.043518),POINT (-72.60334 44.04357),,POINT (-72.6032 44.04352),POINT (-72.603195 44.043518)
2020-11-03,VT,,Brookline,municipality,,,,election_day,Brookline Town Offices,"734 Grassy Brook Road, Brookline",,ORR,2020-11-01,,POINT (-72.60381389999999 43.0217061),POINT (-72.60366 43.02175),,POINT (-72.60381 43.02164),POINT (-72.60381389999999 43.0217061)
2020-11-03,VT,,Brownington,municipality,,,,election_day,Brownington Central School,"622 Schoolhouse Road, Orleans",,ORR,2020-11-01,,POINT (-72.135358 44.81885399999999),POINT (-72.13491999999999 44.81961),,POINT (-72.13536000000001 44.81885),POINT (-72.135358 44.81885399999999)
2020-11-03,VT,,Brunswick,municipality,,,,election_day,Town of Brunswick,"994 VT-102, Brunswick",,ORR,2020-11-01,,POINT (-71.6333676 44.7363203),POINT (-71.63336 44.73601),,POINT (-71.63364 44.73618),POINT (-71.6333676 44.7363203)
2020-11-03,VT,,Burlington Ward 1,municipality,,,,election_day,Mater Christi School,"100 Mansfield Ave., Burlington",,ORR,2020-11-01,,POINT (-73.198071 44.482949),POINT (-73.19807 44.48296),,POINT (-73.19807 44.48295),POINT (-73.198071 44.482949)
2020-11-03,VT,,Burlington Ward 2,municipality,,,,election_day,HO Wheeler School,"6 Archibald Street, Burlington",,ORR,2020-11-01,,POINT (-73.21371929999999 44.4884991),POINT (-73.21401 44.48829),,POINT (-73.21386 44.48797),POINT (-73.21371929999999 44.4884991)
2020-11-03,VT,,Burlington Ward 3,municipality,,,,election_day,Lawrence Barnes School,"123 North Street, Burlington",,ORR,2020-11-01,,POINT (-73.21679700000001 44.4840778),POINT (-73.21687 44.48432),,POINT (-73.21687 44.48433),POINT (-73.21679700000001 44.4840778)
2020-11-03,VT,,Burlington Ward 4,municipality,,,,election_day,St. Marks Youth Center,"1271 North Avenue, Burlington",,ORR,2020-11-01,,POINT (-73.2499083 44.5096017),POINT (-73.24925 44.50965),,POINT (-73.24924 44.50964),POINT (-73.2499083 44.5096017)
2020-11-03,VT,,Burlington Ward 5,municipality,,,,election_day,Burlington Electric Department,"585 Pine Street, Burlington",,ORR,2020-11-01,,POINT (-73.215513 44.463748),POINT (-73.21550999999999 44.46376),,POINT (-73.21552 44.46375),POINT (-73.215513 44.463748)
2020-11-03,VT,,Burlington Ward 6,municipality,,,,election_day,Edmunds Middle School,"275 Main Street, Burlington",,ORR,2020-11-01,,POINT (-73.20808599999999 44.475468),POINT (-73.20828 44.47548),,POINT (-88.54640000000001 42.05191),POINT (-73.20808599999999 44.475468)
2020-11-03,VT,,Burlington Ward 7,municipality,,,,election_day,Robert Miller Community Center,"130 Gosse Street, Burlington",,ORR,2020-11-01,,POINT (-73.2466707 44.51345449999999),POINT (-73.24670999999999 44.51346),,POINT (-73.2467 44.51345),POINT (-73.2466707 44.51345449999999)
2020-11-03,VT,,Burlington Ward 8,municipality,,,,election_day,Fletcher Free Library,"235 College Street, Burlington",,ORR,2020-11-01,,POINT (-73.2100863 44.4768488),POINT (-73.2105 44.4769),,POINT (-73.21008999999999 44.4769),POINT (-73.2100863 44.4768488)
2020-11-03,VT,,Cabot,municipality,,,,election_day,Willey Building,"3084 Main Street, Cabot",,ORR,2020-11-01,,POINT (-72.3109499 44.4022054),POINT (-72.31129 44.40211),,POINT (-72.31100000000001 44.40211),POINT (-72.3109499 44.4022054)
2020-11-03,VT,,Calais,municipality,,,,election_day,Town Hall,"1662 Kent Hill Road, Calais",,ORR,2020-11-01,,POINT (-72.4690169 44.369793),POINT (-72.46901 44.36979),,POINT (-72.46902 44.36979),POINT (-72.4690169 44.369793)
2020-11-03,VT,,Cambridge,municipality,,,,election_day,Cambridge Elementary School,"186 School Road, Cambridge",,ORR,2020-11-01,,POINT (-72.82677149999999 44.6444743),POINT (-72.92325 44.67142),,POINT (-72.8271 44.64431),POINT (-72.82677149999999 44.6444743)
