election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,711 - GRAYSON,,election_day,WOODBRIDGE MIDDLE SCHOOL,"2201 York Drive, Woodbridge, VA 22191",,website,2020-11-01,,POINT (-77.2803962 38.651014),POINT (-77.28086 38.64953),,POINT (-77.28062 38.64947),POINT (-77.2803962 38.651014)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,712 - LEESYLVANIA,,election_day,Leesylvania Elementary School,"15800 Neabsco Rd, Woodbridge, VA 22191",,website,2020-11-01,,POINT (-77.283952 38.60489),POINT (-77.28395 38.60489),,POINT (-77.28362 38.60487),POINT (-77.283952 38.60489)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,101 - BELSPRING,,election_day,BELSPRING UNITED METHODIST,"7639 STILLWATER DRIVE, Belspring, VA 24132",,website,2020-11-01,,POINT (-80.606663 37.191767),POINT (-80.60666000000001 37.19176),,POINT (-80.60666000000001 37.19177),POINT (-80.606663 37.191767)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,102 - NEW RIVER,,election_day,RIVERLAWN ELEMENTARY SCHOOL,"8100 BETH NELSON DRIVE, Fairlawn, VA 24141",,website,2020-11-01,,POINT (-80.5639829 37.152389),POINT (-80.56422000000001 37.15215),,POINT (-80.56422000000001 37.15215),POINT (-80.5639829 37.152389)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,103 - WEST CLOYD,,election_day,NEW RIVER VALLEY FAIRGROUNDS,"5581 FAIR GROUNDS CIRCLE, Dublin, VA 24084",,website,2020-11-01,,POINT (-80.698921 37.122922),POINT (-80.69853999999999 37.12308),,POINT (-80.69917 37.12286),POINT (-80.698921 37.122922)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,201 - DRAPER,,election_day,DRAPER FIRE DEPARTMENT,"4380 Academy St, Draper, VA 24324-3012",,website,2020-11-01,,POINT (-80.7462553 37.0056722),POINT (-80.74630000000001 37.00574),,POINT (-80.74625 37.00567),POINT (-80.7462553 37.0056722)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,202 - SOUTH PULASKI,,election_day,CENTRAL GYM,"143 3RD STREET NW, Pulaski, VA 24301",,website,2020-11-01,,POINT (-80.7834831 37.0486688),POINT (-80.78348 37.04856),,POINT (-80.78346999999999 37.04869),POINT (-80.7834831 37.0486688)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,203 - NEWBERN,,election_day,DUBLIN LIONS CLUB,"100 LIONS CLUB DRIVE, Dublin, VA 24084",,website,2020-11-01,,POINT (-80.67675000000001 37.103059),POINT (-80.67674 37.10322),,POINT (-80.69116 37.0967),POINT (-80.67675000000001 37.103059)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,301 - DUBLIN,,election_day,DUBLIN LIONS CLUB,"100 LIONS CLUB DRIVE, Dublin, VA 24084",,website,2020-11-01,,POINT (-80.67675000000001 37.103059),POINT (-80.67674 37.10322),,POINT (-80.69116 37.0967),POINT (-80.67675000000001 37.103059)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,302 - HIWASSEE,,election_day,HIWASSEE FIRE DEPARTMENT,"2273 Julia Simpkins Rd, Hiwassee, VA 24347-2203",,website,2020-11-01,,POINT (-80.71403509999999 36.9693629),POINT (-80.7141 36.96926),,POINT (-80.71401 36.96946),POINT (-80.71403509999999 36.9693629)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,304 - SNOWVILLE,,election_day,SNOWVILLE ELEMENTARY SCHOOL,"4858 Lead Mine Rd, Hiwassee, VA 24347-2814",,website,2020-11-01,,POINT (-80.5924859 37.023063),POINT (-80.59247999999999 37.02306),,POINT (-80.59249 37.02307),POINT (-80.5924859 37.023063)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,401 - MASSIE,,election_day,CENTRAL GYM,"143 3RD STREET NW, Pulaski, VA 24301",,website,2020-11-01,,POINT (-80.7834831 37.0486688),POINT (-80.78348 37.04856),,POINT (-80.78346999999999 37.04869),POINT (-80.7834831 37.0486688)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,402 - WALKER,,election_day,NEW RIVER VALLEY FAIRGROUNDS,"5581 FAIR GROUNDS CIRCLE, Dublin, VA 24084",,website,2020-11-01,,POINT (-80.698921 37.122922),POINT (-80.69853999999999 37.12308),,POINT (-80.69917 37.12286),POINT (-80.698921 37.122922)
2020-11-03,VA,PULASKI COUNTY,PULASKI COUNTY,county,,501 - ROBINSON,,election_day,CENTRAL GYM,"143 3RD STREET NW, Pulaski, VA 24301",,website,2020-11-01,,POINT (-80.7834831 37.0486688),POINT (-80.78348 37.04856),,POINT (-80.78346999999999 37.04869),POINT (-80.7834831 37.0486688)
2020-11-03,VA,RADFORD CITY,RADFORD CITY,county,,001 - EAST PRECINCT,,election_day,RADFORD RECREATION BUILDING,"200 George St, Radford, VA 24141-3158",,website,2020-11-01,,POINT (-80.56077139999999 37.1326364),POINT (-80.55734 37.13098),,POINT (-80.56032 37.13225),POINT (-80.56077139999999 37.1326364)
